Khách hàng,Đơn hàng,Số KHTK,LSX,Công đoạn,Mã thành phẩm,Mã công đoạn,Tên Công đoạn,Ngang,Dài,Trọng lượng,Mặt in,Màu,Số lượng đầu vào 1,Số lượng đầu vào 2,Ngày giao,Ngày SX,Ca,Máy,Tên CN,Đvt (1),Đvt (2),Đã SX số lượng 1,Đã SX số lượng 2,Phế số lượng 1,Phế số lượng 2
KH010049,SO2406-0047,MP24/06-198,LSX06/24-087,Xô hông - Xếp hông.,TPH046080G81TDUXH.THH01,XEHTHH460TD.THH01,"Cuộn  PP-In, tráng hấp, trắng đục, K56.0cm xếp hông hai bên, mỗi bên 5.0cm,thành phẩm K46.0cm MK:THACH HONG - 01, TL: 81.25g/85cm.",0,0,1,,,0,0,45474,45472,N,1,,Cái,KG,1500,121.875,0,0
KH010049,SO2406-0047,MP24/06-198,LSX06/24-087,Xô hông - Xếp hông.,TPH046080G81TDUXH.THH01,XEHTHH460TD.THH01,"Cuộn  PP-In, tráng hấp, trắng đục, K56.0cm xếp hông hai bên, mỗi bên 5.0cm,thành phẩm K46.0cm MK:THACH HONG - 01, TL: 81.25g/85cm.",0,0,1,,,0,0,45474,45472,N,1,,Cái,KG,1430,116.1875,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0003,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,85,49.895,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0003,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,210,123.27,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0003,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,55,32.285,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0001,VAO0001,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 280cm, dây rút 380cm, TL: 340gr/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,50,20.8,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0012,VAO0012,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 400cm, dây rút 430cm, TL: 580.62gr/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,100,58.061999999999998,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0003,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,240,140.88,0,0
CTY00001,SO2405-0058,MP24/05-062,LSX05/24-070,Công đoạn may vải áo bọc cuộn,VAO0003,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",0,0,1,,,0,0,45471,45472,N,1,,CAI,KG,165,96.855,0,0
KH010049,SO2406-0047,MP24/06-198,LSX06/24-087,Công đoạn in cuộn,TPH046080G81TDUXH.THH01,THAINTHH056085TDU.THH01,"Cuộn PP-In, tráng hấp, trắng đục, K56cm, TL: 81.25g/85cm, MK: THACH HONG - 01.",0,0,1,,,0,0,45474,45471,N,6,,CAI,KG,3015,244.96879999999999,0,0
KH010014,SO2405-0024,MP24/05-036,LSX05/24-032,Công đoạn cột bao,TPH060092G110INT.WF26044,TPH060092G110INT.WF26044,"Bao TP-PP, trắng tẩy, K60x92LL, TL: 110g/cái, MK: WHEAT FLOUR 26 - CODE 044 (1+0) [Mã: 5001349]. [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",0,0,1,,,0,0,45439,45471,N,1,,Cái,KG,4000,440,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn may valve,0119110021000000,MVA056078TDHAR,"[May Val] Bao val, trắng đục, K56x78PB, may val 1 đường PP1200D trắng, TL: 63.26g/cái. [Không in]",0,0,1,,,0,0,45366,45454,N,1,,BAO,KG,6200,392.21199999999999,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn may valve,0119110021000000,MVA056078TDHAR,"[May Val] Bao val, trắng đục, K56x78PB, may val 1 đường PP1200D trắng, TL: 63.26g/cái. [Không in]",0,0,1,,,0,0,45366,45454,N,1,,BAO,KG,135,8.5401000000000007,0,0
KH020005,SO2406-0003,MP24/06-069,LSX06/24-035,Công đoạn may viền miệng,TPH455068G73CAMDW24.02A,MLD455068CAMDW24.02A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 02A.",0,0,1,,,0,0,45463,45468,N,1,,Cái,KG,432,22.6282,0,0
KH020009,SO2403-0058,MP24/04-015,LSX04/24-010,Công đoạn tráng hấp,0119110006001000,0102110014000000,"Cuộn PP tráng hấp, trắng đục, K49.0cm, MĐ: 8.0x8.0, 22.0mi, TL: 81.0g/m. [3000m/cuộn]/HAPHAR490081TRDU",0,0,1,,,0,0,45428,45446,N,1,,M,KG,5302,429.46199999999999,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn cắt may tự động,0119110019000000,CMA050081TDHAR,"Bao PP, trắng đục, K50x81PB (+/-1), cắt thẳng 84cm, đáy 1 lần/2 đường PP900D trắng, TL: 51.02g/cái (+/-5%).",0,0,1,,,0,0,45366,45410,N,1,,CAI,KG,16495,841.54939999999999,0,0
KH020007,SO2405-0066,MP24/06-002,LSX06/24-058,Công đoạn cắt may tự động,TPH066100MRTEXACTSR1063,CMA066100TDUVMRT,"Bao PP, trắng UV, K66(+1/-0.5)x100LL(+/-1), cắt răng cưa 105cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 98.43g/cái (+/-3). [Đếm tép 100 cái]",0,0,1,,,0,0,45464,45471,N,1,,CAI,KG,11836,1165.0201999999999,0,0
KH020007,SO2405-0066,MP24/06-002,LSX06/24-009,Công đoạn cắt may tự động,TPH066100TDUVMRT,CMA066100TDUVMRT,"Bao PP, trắng UV, K66(+1/-0.5)x100LL(+/-1), cắt răng cưa 105cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 98.43g/cái (+/-3). [Đếm tép 100 cái]",0,0,1,,,0,0,45464,45471,N,1,,CAI,KG,50,4.9215,0,0
KH020002,SO2404-0034,MP24/04-064,LSX05/24-015,Công đoạn cắt may tự động,TPH056101G092XLUNP,CMA056105G091XL.UNP,"Bao PP, xanh lá K56.5x105.5PB(cm); TL: 91.3g/cái. Cắt thẳng 108.5cm, đáy gấp 1 lần may 2 đường PP900D màu trắng",0,0,1,,,0,0,45473,45471,N,1,,Cái,KG,812,74.135599999999997,0,0
KH020005,SO2406-0035,MP24/06-196,LSX06/24-091,Công đoạn cắt may tự động,TPH455066G70TDUDW24.11B,CMA455071G551TDUDW,"Bao PP, trắng đục, K45.5(+/-0.5)x71PB (+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 55.1g/cái(+/-1.5). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,45488,45471,N,1,,CAI,KG,3380,186.238,0,0
KH020029,SO2312-0016,MP24/01-056,LSX03/24-033,Công đoạn cắt may tự động,TPH055065G43.38S4MPR09,CMA055065G42.19PR09,"Bao PP, sọc 4 màu, 09 Yellow, K55x65LL (+/-1), cắt răng cưa dài 69cm, gấp đáy 1 lần/may 1 đường PP1200D xanh dương, TL: 42.195g/cái.",0,0,1,,,0,0,45378,45471,N,1,,CAI,KG,290,12.238,0,0
KH020002,SO2404-0034,MP24/04-064,LSX05/24-015,Công đoạn cắt may tự động,TPH056101G092XLUNP,CMA056105G091XL.UNP,"Bao PP, xanh lá K56.5x105.5PB(cm); TL: 91.3g/cái. Cắt thẳng 108.5cm, đáy gấp 1 lần may 2 đường PP900D màu trắng",0,0,1,,,0,0,45473,45471,N,1,,Cái,KG,600,54.78,0,0
KH010018,SO2405-0062,MP24/05-075,LSX06/24-003,Công đoạn ép kiện,TPH055065G43.38S4MPR10,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",0,0,1,,,0,0,45468,45470,N,1,,CAI,KG,10000,433.8,0,0
KH020005,SO2406-0004,MP24/06-068,LSX06/24-039,Công đoạn nẹp đai,TPH455066G70TDUDW24.10A,NEX455066TDUDW24.10A,"[Nẹp xấp] Bao PP, màu trắng đục, K45.5x66PB, gập miệng trong 4cm, lồng HDPE-K48x75x13g, TL: PP-55.60g + PE-13g = 68.60g/bộ, MK: DW24 - 10A. [Xấp 100cái, 50cái trở đầu; Nẹp đai 2 đầu xấp, cách ",0,0,1,,,0,0,45463,45472,N,1,,Bộ,KG,4368,299.64479999999998,0,0
KH020005,SO2406-0004,MP24/06-068,LSX06/24-039,Công đoạn nẹp đai,TPH455066G70TDUDW24.10A,NEX455066TDUDW24.10A,"[Nẹp xấp] Bao PP, màu trắng đục, K45.5x66PB, gập miệng trong 4cm, lồng HDPE-K48x75x13g, TL: PP-55.60g + PE-13g = 68.60g/bộ, MK: DW24 - 10A. [Xấp 100cái, 50cái trở đầu; Nẹp đai 2 đầu xấp, cách mỗi đầu 10cm; Dây đai màu vàng dùng để nẹp xấp]",0,0,1,,,0,0,45463,45472,N,1,,Bộ,KG,630,43.218000000000004,0,0
KH020005,SO2406-0003,MP24/06-069,LSX06/24-035,Công đoạn nẹp đai,TPH455068G73CAMDW24.06A,NEX455068CAMDW24.06A,"[Nẹp xấp] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây 130cm, lồng LDPE-K48x75x19g, TL: PP-52.38g + PE-19g = 71.38g/bộ, MK: DW24 - 06A. [Xấp 100cái, 50cái trở đầu; Nẹp đai 2 đầu xấp, cách mỗi đầu 10cm; Dây đai màu vàng dùng để nẹp xấp]",0,0,1,,,0,0,45463,45469,N,1,,Bộ,KG,180,12.8484,0,0
KH020002,SO2404-0034,MP24/04-064,LSX05/24-015,Công đoạn nẹp đai,TPH056101G092XLUNP,NEX056102G092XLUNP,"[Nẹp xấp] Bao PP, xanh lá, K56.5x102.5PB(cm), TL: 92.0g/cái [Xấp 100cái, nẹp đai 2 đầu xấp, cách mỗi đầu 8cm; Dây đai màu vàng dùng để nẹp xấp]",0,0,1,,,0,0,45473,45469,N,1,,Cái,KG,7200,662.4,0,0
KH020002,SO2404-0034,MP24/04-064,LSX05/24-015,Công đoạn nẹp đai,TPH056101G092XLUNP,NEX056102G092XLUNP,"[Nẹp xấp] Bao PP, xanh lá, K56.5x102.5PB(cm), TL: 92.0g/cái [Xấp 100cái, nẹp đai 2 đầu xấp, cách mỗi đầu 8cm; Dây đai màu vàng dùng để nẹp xấp]",0,0,1,,,0,0,45473,45469,N,1,,Cái,KG,600,55.2,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn xếp bao,0119110021000000,XEB056089TDHAR,"[Xếp bao] Bao PP, trắng đục, K56x89PB, đáy 1 lần/2 đường PP900D trắng,  TL: 66.90g/cái (+/5%).",0,0,1,,,0,0,45366,45472,N,1,,CAI,KG,560,37.463999999999999,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn dập valve,0119110021000000,DAV056089TDHAR,"[Dập Val] Bao PP, trắng đục, K56x89PB, kích thước dập: 39cmx8cm, TL: 66.90-4.00 = 62.90g/cái (+/-5%).",0,0,1,,,0,0,45366,45472,N,1,,CAI,KG,75,4.7175,0,0
KH020025,SO2403-0043,MP24/03-045,LSX03/24-048,Công đoạn cắt may tự động,0119121001002000,CMA053074TDMOL.ROJO,"Bao PP-In, trắng đục, K53.0x74.0LL(+/-1), cắt răng cưa 78cm, đáy gấp 1 lần/1 đường PP900D trắng, TL: 50.26g/cái (+/-1.5), MK: EXTRA FINA.",0,0,1,,,0,0,45384,45385,N,1,,CAI,KG,3300,165.858,0,0
KH020025,SO2403-0043,MP24/03-045,LSX03/24-048,Công đoạn cắt may tự động,TPH053085G061MLN.EXFIRE,CMA053085TDMOL.EXFIRE,"Bao PP-In, trắng đục, K53.0x85.0LL(+/-1), cắt răng cưa 89cm, đáy gấp 1 lần/1 đường PP900D trắng, TL: 59.0g/cái; MK: EXTRA FINA.",0,0,1,,,0,0,45384,45388,N,2,,CAI,KG,453,26.727,0,0
KH020009,SO2402-0040,MP24/03-012,LSX03/24-024,Công đoạn cắt may tự động,0119110019000000,CMA050081TDHAR,"Bao PP, trắng đục, K50x81PB (+/-1), cắt thẳng 84cm, đáy 1 lần/2 đường PP900D trắng, TL: 51.02g/cái (+/-5%).",0,0,1,,,4000,241,45366,45385,N,2,,CAI,KG,3000,153.06,2,20
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,63.5,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,64.4,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,63.8,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.5,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.3,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.3,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.5,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.2,124,124
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.3,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,64.9,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.3,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,65.4,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,1400,31.1,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,62.6,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,60.5,0,0
KH020008,SO2403-0010,MP24/03-019,LSX03/24-039,Công đoạn thổi túi (HDPE - LDPE-LLDPE),0102109025000000,HDPE0027-2,"Cuộn HDPE, K57.3cm, 21.5g/m, 22.0mic, trắng đục. [Ext B: 68HD10LL22TC]",0,0,1,,,0,0,45380,45390,N,1,,M,KG,3100,59.7,0,0
KH010014,SO2403-0022,MP24/03-034,LSX03/24-037,Công đoạn đóng gói,TPH075118G125INT.CAMI827,TPH075118G125INT.CAMI827,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 827 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",0,0,1,,,0,0,45391,45391,N,1,,Cái,KG,5000,611,0,0
KH010014,SO2403-0022,MP24/03-034,LSX03/24-037,Công đoạn đóng gói,TPH075118G125INT.CAMI828,TPH075118G125INT.CAMI828,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 828 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",0,0,1,,,0,0,45391,45391,N,1,,Cái,KG,5000,615,0,0
KH010014,SO2403-0022,MP24/03-034,LSX03/24-037,Công đoạn đóng gói,TPH075118G125INT.CAMI829,TPH075118G125INT.CAMI829,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 829 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",0,0,1,,,0,0,45391,45391,N,1,,Cái,KG,5000,609.5,0,0
KH010014,SO2403-0022,MP24/03-034,LSX03/24-037,Công đoạn đóng gói,TPH075118G125INT.CAMI830,TPH075118G125INT.CAMI830,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 830 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",0,0,1,,,0,0,45391,45391,N,1,,Cái,KG,5000,616,0,0
KH010014,SO2403-0022,MP24/03-034,LSX03/24-037,Công đoạn đóng gói,TPH075118G125INT.CAMI831,TPH075118G125INT.CAMI831,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 831 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",0,0,1,,,0,0,45391,45391,N,1,,Cái,KG,5000,618,0,0
KH010014,SO2404-0002,MP24/04-021,LSX04/24-016,Công đoạn in cái (in thủ công),TPH050074G074INT.REGL302,INB050074INT.REGL302,"Bao PP-In, trắng tẩy, K50x74LL, TL: 73.78g/cái, MK: RED GLOBE (BAGUETTE) CODE 302 (2+0) [Mã: 5000595]. [Tép 20 cái gấp 03, code ra ngoài]",0,0,1,,,0,0,45394,45391,N,2,,CAI,KG,5000,368.9,0,0
KH010025,SO2401-0017,MP24/01-028,LSX01/24-052,Công đoạn in cái (in thủ công),TPH595935G114MEK.CHD,INB595935TDMEK.CHD,"Bao PP in trắng tẩy, K.59.5 x 93.5PB(cm), TL: 114 g/cái; Marka: Chuyên dụng - 40kg",0,0,1,,,0,0,45306,45391,N,2,,Cái,KG,2500,285,0,0
KH010025,SO2401-0017,MP24/01-028,LSX01/24-052,Công đoạn in cái (in thủ công),TPH595935G114MEK.CHD,INB595935TDMEK.CHD,"Bao PP in trắng tẩy, K.59.5 x 93.5PB(cm), TL: 114 g/cái; Marka: Chuyên dụng - 40kg",0,0,1,,,0,0,45306,45391,N,2,,Cái,KG,2500,285,0,0
