Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2306-0005,MP23/07-063,PRESTASI FLOUR MILL (M) SDN BHD,0119124003003000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: ORANGE HORSE (5000211). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050086TDPRE.ORHO",PRESTASI - IN CÁI - 15/08,Version 1,TPH,8/15/2023,0.08,5000,400
SO2306-0005,MP23/07-063,PRESTASI FLOUR MILL (M) SDN BHD,0119124006001000,"Bao TP-PP, trắng đục, K71x130LL, MĐ: 11x11, TL: 155g/cái (500N), MK: Wheat Short (5001360). [EK: Tép 100cái, kiện 10 tép trở đầu (1000 cái), 6 đai ngang x 1 đai dọc]",PRESTASI - IN CÁI - 15/08,Version 1,TPH,8/15/2023,0.155,5000,775
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.074,5000,370
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,2000,204
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060096G113TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x96LL(+/-1), cắt thẳng 101cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 112.84g/cái. [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060096G113TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x96LL(+/-1), cắt thẳng 101cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 112.84g/cái. [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,2000,204
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.074,5000,370
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.WHGL038,"Bao TP-PP, K50x74LL, TL: 74g/cái, MK: WHITE GLB PP 25KG - CODE 038 (Mã 5000608) (2+0) (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.074,5000,370
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.BRGL112,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE (BAGUETTE) - CODE 112 (2+0) (Mã: 5000627). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.WHGL226,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE GLOBE - CODE 226 (2+0) (Mã: 5000666). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]","Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.PRLE031,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: PURPLE GLOBE PP40KG - CODE 031 (1+0) (Mã: 5000853). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,2000,204
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060096G115INT.FL.073,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 073 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060096G115INT.FL.074,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 074 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050074INT.WHGL038,"Bao PP-In, trắng tẩy, K50x74LL, TL: 73.78g/cái, MK: WHITE GLB PP 25KG - CODE 038 [Mã: 5000608].","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.074,5000,370
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085INT.BRGL112,"Bao PP-In, trắng tẩy, K60x85LL(+/-1), TL: 101.13(+/-3)g/cái, MK: BROWN GLOBE (BAGUETTE) - CODE 112 (2+0) [Mã KH: 5000627]. [Tép 20 cái, gấp 3, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085G102INT.REGL070,"Bao PP-In, trắng tẩy, K60x85LL, TL: 101.13g/cái, MK: RED GLOBE (BAGUETTE) CODE 070 (2+0) (Mã: 5000654). [Đếm tép: 20cái/tép gấp 3, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085G102INT.WHGL226,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), TL: 101.13g/cái(+/-3), MK: WHITE GLOBE - CODE 226 (2+0) [Mã: 5000666]. [Tép 20 cái gấp 03, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085G102INT.PRLE031,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), TL: 101.13g/cái(+/-3), MK: PURPLE GLOBE PP40KG - CODE 031 (1+0) (Mã: 5000853). [Tép 20 cái gấp 03, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,2000,204
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085INT.RERB025,"Bao PP-In, trắng tẩy, K60x85LL(+/-1), TL: 101.13(+/-3)g/cái, MK:RED RAINBOW PP40KG  - CODE 025 (1+0) (Mã: 5000996). [Tép 20 cái, gấp 3, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060096INT.FL.073,"Bao PP-In, trắng tẩy, K60x96LL, TL: 113.34g/cái, MK: FEED FLOUR - CODE 073 (1+1) [Mã: 5001350]. [Tép 20 cái gấp 3, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060096INT.FL.074,"Bao PP-In, trắng tẩy, K60x96LL, TL: 113.34g/cái, MK: FEED FLOUR - CODE 074 (1+1) [Mã: 5001350]. [Tép 20 cái gấp 3, code ra ngoài]","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.REGL070,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED GLOBE (BAGUETTE) - CODE 070 (2+0) (Mã: 5000654). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.RERB025,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RED RAINBOW PP40KG  - CODE 025 (1+0) (Mã: 5000996). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,2000,204
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/7/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,5000,510
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.115,5000,575
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/3/2023,0.102,3000,306
SO2307-0064,MP23/07-064,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.","Inter giao 1/8, 3/8 7/8",Version 1,,8/1/2023,0.074,5000,370
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR47-1,"Sợi PP, màu đen, 760D, 2.50mm. [0033K+Sủi tạp đen]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,4000,1360
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR45-3,"Sợi PP, màu vàng, 760D, 2.50mm. [7.6% sủi màu, 4.75% Talc]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR46-1,"Sợi PP, xanh dương 2195C, 760D, 2.50mm. [EMH77197+Sủi xanh dương]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,14000,4760
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR41-3,"Sợi PP, màu vàng, 670D, 2.50mm. [7.6% sủi màu; 4.75% Talc]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR42-1,"Sợi PP, xanh dương 2195C, 670D, 2.50mm. [EMH77197+Sủi xanh dương]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,22000,3300
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PR43-1,"Sợi PP, màu đen, 670D, 2.50mm. [0033K+Sủi tạp màu]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PRTD-02,"Sợi PP, màu trắng đục, 760D, 2.5mm, 3.4kgF/sợi, 20%.",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PRTD-02,"Sợi PP, màu trắng đục, 760D, 2.5mm, 3.4kgF/sợi, 20%.",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",PERU CUỘN 15/11,Version 2,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER200100130150DE00,"Cuộn MANH PP, MÀU ĐEN, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER400100130340TDVA,"Cuộn MANH PP, TRẮNG ĐỤC SUỐT VÀNG, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER400100130340TRDU,"Cuộn MANH PP, TRẮNG ĐỤC, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER400100130340XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,14000,4760
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER200100130150TDVA,"Cuộn MANH PP, TRẮNG ĐỤC SUỐT VÀNG, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER200100130150TRDU,"Cuộn MANH PP, TRẮNG ĐỤC, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 2,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER200100130150XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,22000,3300
SO2307-0047,MP23/07-065,Addera Peru S.A.C,THACUPER400100130340DE00,"Cuộn MANH PP, MÀU ĐEN, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,4000,1360
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123056000000,"[Đóng gói] Cuộn vải, xanh dương, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340XD00",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,14000,4760
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123055000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,10000,3400
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,22000,3300
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123053000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.34,4000,1360
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123048000000,"[Đóng gói] Cuộn vải, trắng đục, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TD00",PERU CUỘN 15/11,Version 2,THA,10/6/2023,0.15,14000,2100
SO2307-0047,MP23/07-065,Addera Peru S.A.C,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",PERU CUỘN 15/11,Version 1,THA,10/6/2023,0.15,14000,2100
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.15,14000,2100
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.15,22000,3300
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.15,14000,2100
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123048000000,"[Đóng gói] Cuộn vải, trắng đục, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TD00",PERU CUỘN - 31/12,Version 2,THA,11/3/2023,0.15,14000,2100
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123053000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,4000,1360
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,10000,3400
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123055000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,10000,3400
SO2307-0048,MP23/07-066,Addera Peru S.A.C,0102123056000000,"[Đóng gói] Cuộn vải, xanh dương, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340XD00",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,14000,4760
SO2307-0048,MP23/07-066,Addera Peru S.A.C,THACUPER400100130340DE00,"Cuộn MANH PP, MÀU ĐEN, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,4000,1360
SO2307-0048,MP23/07-066,Addera Peru S.A.C,THACUPER400100130340TDVA,"Cuộn MANH PP, TRẮNG ĐỤC SUỐT VÀNG, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,10000,3400
SO2307-0048,MP23/07-066,Addera Peru S.A.C,THACUPER200100130150TRDU,"Cuộn MANH PP, TRẮNG ĐỤC, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN - 31/12,Version 2,THA,11/3/2023,0.15,14000,2100
SO2307-0048,MP23/07-066,Addera Peru S.A.C,THACUPER200100130150XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K200cm, 10.0x13.0, TL: 150.0g/m. [75gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.15,22000,3300
SO2307-0048,MP23/07-066,Addera Peru S.A.C,THACUPER400100130340TRDU,"Cuộn MANH PP, TRẮNG ĐỤC, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",PERU CUỘN - 31/12,Version 1,THA,11/3/2023,0.34,10000,3400
