Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,TPH043065G052CAMSGX.A01,"Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,SOI-SGX-05,"Sợi PP, 2.60mm, 730D, CAM EMH 33113","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,SOI-SGX-05,"Sợi PP, 2.60mm, 730D, CAM EMH 33113","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,THACUSGX445100094055CA00,"Cuộn PP, lồng PE, màu cam, K44.5cm, MĐ: 10.12x9.4, 2.50mm, TL: PP 55g + PE 17.0g/m = 72g/m.","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,THACUSGX520100094064CA00,"Cuộn PP, lồng PE, màu cam, K52.0cm, MĐ: 10.12x9.4, 2.50mm, TL: PP 64g/m + PE 20g/m = 84g/m. [Kiểm soát dung sai âm]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,HAPSGX435072CA00,"Cuộn PP, hấp PE bên trong, màu cam, K43.5cm (+1/-0.5), MĐ: 10.0x9.4, dày 22m, TL: 72g/m. [3000m/cuộn]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,HAPSGX510084CA00,"Cuộn PP, hấp PE bên trong, màu cam, K51.0cm (+/-0.5), MĐ: 10.0x9.4, dày 22m, TL: 84g/m. [3000m/cuộn]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,HDPE0018-2,"Cuộn HDPE, K44.8cm, 17.0g/m, 22.0mic, trắng đục.","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,INB435065CAMSGX.A01,"Bao PP-In, tráng trong, màu cam, K43.5x65PB (+/-1), MK: SGX A01 (20dm3), TL: 50.5g/cái (+/-1.5). [100 cái/xấp]","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,THAINSGX510088CAM.B01,"Cuộn PP-In, tráng hấp, màu cam, K51cm, TL: 74.92g/88cm, MK: SGX-B01 (50dm3).","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,CMA435065CAMSGX,"Bao PP, tráng hấp, màu cam, K43.5x65PB (+/-1), cắt thẳng 68cm (+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 49.5g/cái (+/-1.5).","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 2,TPH,45079,0.051999999999999998,280000,14560
SO2305-0034,MP23/06-002,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,CMA051085CAMSGX.B01,"Bao PP-In, tráng hấp, màu cam, K51x85PB (+/-1), cắt thẳng 88cm (+/-1), đáy 1 lần/2 đường PP900D trắng, MK: SGX B01 (50dm3), TL: 75.78g/cái (+/-2.2).","Sài Gòn Xanh, HĐ 004. 2023. Giao hàng từng đợt T06/2023",Version 1,TPH,45079,0.075,300000,22500
SO2305-0047,MP23/06-003,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU","SANMIGUEL, giao hàng T6-T7",Version 1,THA,45108,0.084000000000000005,300000,25200
SO2305-0047,MP23/06-003,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU","SANMIGUEL, giao hàng T6-T7",Version 1,THA,45108,0.086999999999999994,212000,18444
SO2305-0047,MP23/06-003,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)","SANMIGUEL, giao hàng T6-T7",Version 1,THA,45108,0.086999999999999994,212000,18444
SO2305-0047,MP23/06-003,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)","SANMIGUEL, giao hàng T6-T7",Version 1,THA,45108,0.084000000000000005,300000,25200
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,LOB-LD455068TDUDW23.07B,"[Lồng bao] Bao PP, màu trắng đục, K45.5x68PB, lồng túi LDPE K48x75x19g, may miệng luồn dây cước xanh 130cm, TL: PP-52.38g + LDPE-19g = 71.38g/bộ, MK: DW23 - 07B",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,NEX455068XLBTDW23.06B,"[Nẹp xấp] Bao PP, màu xanh lá biên trong, K45.5x68PB, may miệng luồn dây 130cm, lồng LDPE-K48x75x19g, TL: PP-52.38g + PE-19g = 71.38g/bộ, MK: DW23 - 06B. [Xấp 100cái, 50cái trở đầu; Nẹp đai 2 đầu xấp, cách mỗi đầu 10cm; Dây đai màu vàng dùng để nẹp x",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,LOB-LD455068XLBTDW23.06B,"[Lồng bao] Bao PP, màu xanh lá biên trong, K45.5x68PB, lồng túi LDPE K48x75x19g, may miệng luồn dây cước xanh 130cm, TL: PP-52.38g + LDPE-19g = 71.38g/bộ, MK: DW23 - 06B",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,MLD455068XLBTDW23.06B,"[MLD] Bao PP, màu xanh lá biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm, TL: 52.38g/cái, MK: DW23 - 06B",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,NEX455068VABTDW23.13B,"[Nẹp đai] Bao PP, màu vàng biên trong, K45.5x68PB, may miệng luồn dây 130cm, lồng HDPE-K48x75x13g, TL: PP-52.38g + PE-13g = 65.38g/bộ, MK: DW23 - 13B. [Xấp 100cái, 50cái trở đầu; Nẹp đai 2 đầu xấp, cách mỗi đầu 10cm; Dây đai màu vàng dùng để nẹp xấp]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,LOB-HD455068VABTDW23.13B,"[Lồng bao] Bao PP, màu vàng biên trong, K45.5x68PB, lồng HDPE K48x75LLx13g, may miệng luồn dây cước xanh 130cm, TL: PP-52.38g + HDPE-13g = 65.38g/bộ, MK: DW23 - 13B",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,MLD455068VABTDW23.13B,"[MLD] Bao PP, màu vàng biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW23 - 13B",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,LOB-HD455068CBTDW20.81A,"[Lồng bao] Bao PP, cam biên trong, K45.5x68PB, lồng HDPE K48x75LLx13g, may miệng luồn dây cước xanh 1.25m, TL: PP-52.38g + HDPE-13g = 65.38g/bộ, MK: 81A.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,20000,1340
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTT-02,"Sợi PP, trắng trong, 720D, bản sợi 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DVA-04,"Sợi PP, màu vàng EMH22296 , 2.6mm, 720D.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,5000,335
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,25000,1675
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,2000,134
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,SOI-DTD-01-1,"Sợi PP, màu trắng, 720D, 2.60mm.",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,2000,134
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.01A,"[01A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 01A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,18000,1206
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.02A,"[02A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 02A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,13000,871
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.03A,"[03A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,20000,1340
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.03B,"[03B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,5000,335
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.04A,"[04A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 04A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,4000,268
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW2308A1,"[08A1] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 08A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,20000,1340
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.09A,"[09A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,25000,1675
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.09B,"[09B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,5000,335
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067CAMDW23.12A,"[12A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 12A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,12000,804
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.01B,"[01B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 01B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,2000,134
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.03C,"[03C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,2000,134
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.04B,"[04B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 04B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G73TDUDW23.07B,"[07B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 07B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.08B,"[08B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 08B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.09C,"[09C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,5000,335
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067TDUDW23.13A,"[13A] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 13A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,25000,1675
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G73XLBTDW23.06B,"[06B] Bao TP-PP, màu xanh lá biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 06B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.072999999999999995,5000,365
SO2305-0030,MP23/06-004,P &  P DONGWON/ SEOGANG DISTRIBUTION,TPH455068G067VABTDW2313B,"[13B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 13B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",ĐH DONGWON/IN CÁI/GIAO HÀNG 22/06/ MAY LUỒNG DÂY CƯỚC XANH,Version 1,,45092,0.067000000000000004,3000,201
