Khách hàng,Đơn hàng,Số KHTK,LSX,Công đoạn,Mã thành phẩm,Mã công đoạn,Tên Công đoạn,Ngang,Dài,Trọng lượng,Mặt in,Màu,Số lượng đầu vào 1,Số lượng đầu vào 2,Ngày giao,Ngày SX,Ca,Máy,Tên CN,Đvt (1),Đvt (2),Đã SX số lượng 1,Đã SX số lượng 2,Phế số lượng 1,Phế số lượng 2
KH010014,SO2501-0011,MP25/01-064,LSX01/25-050,Công đoạn cắt may tự động,TPH050074G074INT.WGLB070,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/16/2025,1/7/2025,N,1,,CAI,KG,6062,444.2234,6.1,61
KH010014,SO2412-0068,MP25/01-011,LSX01/25-008,Công đoạn cắt may tự động,TPH050074TTINT,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/6/2025,1/3/2025,N,1,,CAI,KG,5000,366.4,12.2,122
KH010014,SO2412-0068,MP25/01-011,LSX01/25-008,Công đoạn cắt may tự động,TPH050074TTINT.ORGLEX107,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/8/2025,1/3/2025,N,1,,CAI,KG,5000,366.4,0,0
KH010014,SO2501-0013,MP25/01-074,LSX01/25-070,Công đoạn cắt may tự động,TPH050074G074INT.PIGL312,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/18/2025,1/12/2025,D,1,Phan Văn Thuận,CAI,KG,4926,360.9773,8.1,81
KH010014,SO2412-0068,MP25/01-011,LSX01/25-008,Công đoạn cắt may tự động,TPH050074TTINT.ORGLEX107,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/8/2025,1/12/2025,D,1,Phan Văn Thuận,CAI,KG,38,2.7846,0,0
KH010014,SO2401-0025,MP24/01-025,LSX01/24-025,Công đoạn cắt may tự động,TPH050074G074INT.WHGL096,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/19/2024,1/12/2025,D,1,Phan Văn Thuận,CAI,KG,35,2.5648,0,0
KH010014,SO2501-0013,MP25/01-074,LSX01/25-070,Công đoạn cắt may tự động,TPH050074G074INT.9OS.072,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/16/2025,1/11/2025,D,1,Phan Văn Thành,CAI,KG,5050,370.064,0,0
KH010014,SO2501-0013,MP25/01-074,LSX01/25-070,Công đoạn cắt may tự động,TPH050074G074INT.PIGL311,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/18/2025,1/11/2025,D,1,Phan Văn Thành,CAI,KG,5038,369.1846,8.6,86
KH010014,SO2501-0013,MP25/01-074,LSX01/25-070,Công đoạn cắt may tự động,TPH050074G074INT.PIGL312,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",0,0,1,,,0,0,1/18/2025,1/11/2025,D,1,Phan Văn Thành,CAI,KG,112,8.2074,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001001000,CMA050076TDPRE.BHBL,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BHRC BLEACH (5000013).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,1011,70.3656,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001001000,CMA050076TDPRE.BHBL,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BHRC BLEACH (5000013).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,3573,248.6808,10.6,106
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001001000,CMA050076TDPRE.BHBL,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BHRC BLEACH (5000013).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,716,49.8336,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001001000,CMA050076TDPRE.BHBL,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BHRC BLEACH (5000013).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,5,Phan Thành Tiến,CAI,KG,2800,194.88,6,60
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001001000,CMA050076TDPRE.BHBL,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BHRC BLEACH (5000013).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,5,Phan Thành Tiến,CAI,KG,1900,132.24,3.5,35
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,5,Phan Thành Tiến,CAI,KG,2250,156.6,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,5,Phan Thành Tiến,CAI,KG,3350,233.16,3,30
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,1700,118.32,2,20
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,1300,90.48,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,3580,249.168,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,3670,255.432,24.2,242
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,3750,261,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,3400,236.64,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001003000,CMA050076TDPRE.BHWF,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLUE HORSE WHEAT FLOOUR (5000026).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,5,,CAI,KG,2000,139.2,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001017000,CMA050076TDPRE.BLAHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLACK HORSE (5000023).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,3681,256.1976,17,170
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001017000,CMA050076TDPRE.BLAHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLACK HORSE (5000023).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,3662,254.8752,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001017000,CMA050076TDPRE.BLAHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: BLACK HORSE (5000023).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,2357,164.0472,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001011000,CMA050076TDPRE.PIHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: PINK HORSE (5000224).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,1200,83.52,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001011000,CMA050076TDPRE.PIHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: PINK HORSE (5000224).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,3540,246.384,15.5,155
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001011000,CMA050076TDPRE.PIHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: PINK HORSE (5000224).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,3590,249.864,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001011000,CMA050076TDPRE.PIHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: PINK HORSE (5000224).",0,0,1,,,0,0,1/27/2025,1/11/2025,N,3,,CAI,KG,1670,116.232,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,3669,255.3624,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,3669,255.3624,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,1390,96.744,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,2336,162.5856,16.2,162
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,3587,249.6552,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,749,52.1304,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,D,4,,CAI,KG,2586,179.9856,17.1,171
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,D,4,,CAI,KG,3463,241.0248,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001014000,CMA050076TDPRE.REHNA,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED H NON ADA (5000294).",0,0,1,,,0,0,1/27/2025,1/10/2025,D,4,,CAI,KG,3551,247.1496,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,2857,198.8472,4.6,46
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/10/2025,N,4,Hứa Anh Dũng,CAI,KG,3743,260.5128,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,4,,CAI,KG,1073,74.6808,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,4,,CAI,KG,2297,159.8712,0,0
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,4,,CAI,KG,3332,231.9072,10.1,101
KH020013,SO2409-0023,MP24/12-041,LSX01/25-003,Công đoạn cắt may tự động,0119124001015000,CMA050076TDPRE.REHO,"Bao PP, trắng đục, K50(+1/-0.5)x76LL(+/-1), cắt thẳng 81cm(+/-1), đáy gấp 1/2 đường PP900D trắng, TL: 69.6g/cái(+/-2), MK: RED HORSE (5000295).",0,0,1,,,0,0,1/27/2025,1/9/2025,D,4,,CAI,KG,698,48.5808,0,0
KH020014,SO2412-0042,MP25/01-068,LSX01/25-059,Công đoạn cắt may tự động,TPH050076G70TDSAB.GRNHO,CMA050076TDSAB.GRNHO,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: GRN HORSE (5000146), TL: 68.85g/cái. [Tép 100 cái]",0,0,1,,,0,0,1/20/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,3593,247.3781,0,0
KH020014,SO2412-0042,MP25/01-068,LSX01/25-059,Công đoạn cắt may tự động,TPH050076G70TDSAB.GRNHO,CMA050076TDSAB.GRNHO,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: GRN HORSE (5000146), TL: 68.85g/cái. [Tép 100 cái]",0,0,1,,,0,0,1/20/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,3687,253.85,16.2,162
KH020014,SO2412-0042,MP25/01-068,LSX01/25-059,Công đoạn cắt may tự động,TPH050076G70TDSAB.GRNHO,CMA050076TDSAB.GRNHO,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: GRN HORSE (5000146), TL: 68.85g/cái. [Tép 100 cái]",0,0,1,,,0,0,1/20/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,2646,182.1771,0,0
KH020014,SO2412-0042,MP25/01-068,LSX01/25-059,Công đoạn cắt may tự động,TPH050076G70TDSAB.GRNHO,CMA050076TDSAB.GRNHO,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1/2 đường chỉ PP900D trắng, MK: GRN HORSE (5000146), TL: 68.85g/cái. [Tép 100 cái]",0,0,1,,,0,0,1/20/2025,1/10/2025,N,3,Võ Kim Nhiên,CAI,KG,2074,142.7949,0,0
