Ngày SX,Tên máy,Ca,Tên TT,Tên TP,Đơn hàng,Số KHTK,LSX,Mã Sợi,Tên Sợi,Số lượng sợi yêu cầu,Số lượng phế theo bom,Số lượng sợi đạt,Số lượng sợi tạm nhập,Số lượng sợi phế,Số lượng sợi chênh lệch với KH,Số lượng phế chênh lệch với KH,Đánh giá % sợi,Đánh giá % phế,Đánh giá
3/14/2024,SOI2,Đêm,,,SO2402-0020,MP24/02-027,LSX03/24-005,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",0,0,2409.5,0,20,-2409.5,-20,,,Không đạt
3/14/2024,SOI3,Đêm,,,SO2402-0036,MP24/03-027,LSX03/24-028,SOI-DTD-05,"Sợi PP trắng tẩy 630D, bản sợi 2.6mm [36%TC]",0,0,1253.9,0,10,-1253.9,-10,,,Không đạt
3/14/2024,SOI3,Đêm,,,SO2401-0013,MP24/01-010,LSX03/24-006,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",0,0,2680.2,0,16,-2680.2,-16,,,Không đạt
3/14/2024,SOI6,Đêm,,,SO2401-0046,MP24/01-055,LSX03/24-030,SOI-PRTD-03,"Sợi PP, màu trắng đục, 790D, bản sợi 3.3mm",0,0,1474.8,0,15,-1474.8,-15,,,Không đạt
3/14/2024,SOI6,Đêm,,,SO2401-0046,MP24/01-055,LSX03/24-030,SOI-PRTD-04MI,"Sợi PP, màu trắng đục, 810D, bản sợi 3.3mm",0,0,41.47,0,0,-41.47,0,,,Không đạt
3/14/2024,SOI6,Đêm,,,SO2312-0016,MP24/01-056,LSX02/24-010,SOI-PRTD-04MI,"Sợi PP, màu trắng đục, 810D, bản sợi 3.3mm",0,0,204.83,0,0,-204.83,0,,,Không đạt
3/14/2024,SOI7,Ngày,,,SO2311-0037,MP23/11-044,LSX12/23-003,SOI-KC15,"Sợi PP, trắng tẩy, 1110D, 2.35mm. [Không sủi, dùng hạt tẩy OP10]",0,0,1128,0,10,-1128,-10,,,Không đạt
3/14/2024,SOI7,Ngày,,,SO2403-0007,MP24/03-017,LSX03/24-023,SOI-SMY2,"Sợi PP denier 950D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,2203,0,25,-2203,-25,,,Không đạt
3/14/2024,SOI8,Ngày,,,SO2402-0006,MP24/02-010,LSX02/24-011,SOI-DVA-03,"Sợi PP, màu vàng (EMH 22269) , 2.6mm, 830D.",0,0,2007,0,103,-2007,-103,,,Không đạt
3/14/2024,SOI8,Ngày,,,SO2312-0047,MP23/12-048,LSX12/23-055,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",0,0,590,0,26,-590,-26,,,Không đạt
3/14/2024,SOI8,Ngày,,,SO2310-0052,MP23/10-061,LSX12/23-051,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,280,0,20,-280,-20,,,Không đạt
3/14/2024,SOI7,Đêm,,,SO2403-0007,MP24/03-017,LSX03/24-023,SOI-SMY2,"Sợi PP denier 950D , bản chỉ 3.33mm (khách hàng San Miguel )",0,0,909,0,0,-909,0,,,Không đạt
3/14/2024,SOI7,Đêm,,,SO2403-0029,MP24/03-040,LSX03/24-035,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1220.48,0,0,-1220.48,0,,,Không đạt
3/14/2024,SOI7,Đêm,,,SO2403-0029,MP24/03-040,LSX03/24-035,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,1502.4,0,15,-1502.4,-15,,,Không đạt
3/14/2024,SOI7,Đêm,,,SO2402-0033,MP24/02-023,LSX02/24-023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,98.82,0,0,-98.82,0,,,Không đạt
3/14/2024,SOI8,Đêm,,,SO2310-0052,MP23/10-061,LSX12/23-051,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,537.7864,0,90,-537.7864,-90,,,Không đạt
3/14/2024,SOI8,Đêm,,,SO2402-0009,MP24/02-016,LSX03/24-017,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,3030.51,0,0,-3030.51,0,,,Không đạt
3/14/2024,SOI7,Đêm,,,SO2403-0029,MP24/03-040,LSX03/24-035,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",0,0,0,128.8,0,-128.8,0,,,Không đạt
3/27/2024,SOI1,Ngày,,,SO2401-0013,MP24/01-010,LSX03/24-006,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",2700,36.45,801,0,10,1899,26.45,0.296666667,0.274348,Không đạt
3/27/2024,SOI1,Ngày,,,SO2401-0037,MP24/01-033,LSX01/24-067,SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",0,0,1313.57,0,12,-1313.57,-12,,,Không đạt
3/27/2024,SOI1,Ngày,,,SO2401-0054,MP24/01-058,LSX01/24-069,SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",2400,32.4,712.33,0,0,1687.67,32.4,0.296804167,0,Không đạt
3/27/2024,SOI2,Ngày,,,SO2402-0048,MP24/03-003,LSX03/24-036,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",2664,35.964,1766,0,20,898,15.964,0.662912913,0.556111,Không đạt
3/27/2024,SOI2,Ngày,,,SO2402-0050,MP24/03-020,LSX03/24-052,SOI-CO1-1,"Sợi PP, trắng đục, 650D, 2.60mm.",0,0,432,0,0,-432,0,,,Không đạt
3/27/2024,SOI3,Ngày,,,SO2307-0006,MP23/07-008,LSX02/24-015,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",1050,14.175,2025.1,0,10,-975.1,4.175,1.928666667,0.705467,Đạt
3/27/2024,SOI3,Ngày,,,SO2403-0010,MP24/03-019,LSX03/24-039,SOI-GL16-4,"Sợi PP, trắng đục, 850D, 2.91mm. [22.7TC] [No Recycled]",2200,29.7,1548.8,0,4,651.2,25.7,0.704,0.13468,Không đạt
3/28/2024,SOI1,Ngày,,,SO2401-0054,MP24/01-058,LSX01/24-069,SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",0,0,421.8,0,25,-421.8,-25,,,Không đạt
3/28/2024,SOI1,Ngày,,,SO2401-0013,MP24/01-010,LSX03/24-006,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",2400,32.4,2716.02,0,0,-316.02,32.4,1.131675,0,Đạt
3/28/2024,SOI2,Ngày,,,SO2402-0048,MP24/03-003,LSX03/24-036,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",0,0,892.1,0,0,-892.1,0,,,Không đạt
3/28/2024,SOI2,Ngày,,,SO2402-0010,MP24/02-028,LSX02/24-027,SOI-PRE1,"Sợi PP, trắng đục, 820D, 2.55mm.",0,0,2015.1,0,17,-2015.1,-17,,,Không đạt
3/28/2024,SOI3,Ngày,,,SO2403-0010,MP24/03-019,LSX03/24-039,SOI-GL16-4,"Sợi PP, trắng đục, 850D, 2.91mm. [22.7TC] [No Recycled]",0,0,709,0,0,-709,0,,,Không đạt
3/28/2024,SOI3,Ngày,,,SO2403-0019,MP24/03-029,LSX03/24-059,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",0,0,3161.6,0,24,-3161.6,-24,,,Không đạt
3/28/2024,SOI3,Ngày,,,SO2308-0002,MP23/08-042,LSX09/23-001,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",0,0,172,0,0,-172,0,,,Không đạt
3/28/2024,SOI3,Ngày,,,SO2402-0048,MP24/03-003,LSX03/24-036,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",3996,53.946,261.3,0,0,3734.7,53.946,0.06539039,0,Không đạt
3/27/2024,SOI7,Ngày,,,SO2402-0028,MP24/02-039,LSX02/24-030,SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",4565,61.6275,439.8,0,0,4125.2,61.6275,0.096341731,0,Không đạt
3/27/2024,SOI7,Ngày,,,SO2402-0009,MP24/02-016,LSX03/24-017,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,25.94,0,0,-25.94,0,,,Không đạt
3/27/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3750,50.625,3886.9,0,15,-136.9,35.625,1.036506667,0.296296,Đạt
3/28/2024,SOI7,Ngày,,,SO2403-0036,MP24/03-069,LSX03/24-061,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,3020.56,0,50,-3020.56,-50,,,Không đạt
3/26/2024,SOI7,Ngày,,,SO2308-0003,MP24/01-023,LSX01/24-022,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)",4401,59.4135,1241.6,0,6,3159.4,53.4135,0.282117701,0.100987,Không đạt
3/26/2024,SOI7,Ngày,,,SO2311-0037,MP23/11-044,LSX12/23-003,SOI-KC15,"Sợi PP, trắng tẩy, 1110D, 2.35mm. [Không sủi, dùng hạt tẩy OP10]",4004,54.054,3756.6,0,30,247.4,24.054,0.938211788,0.555,Không đạt
3/26/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,3918.5,0,10,-543.5,35.5625,1.161037037,0.219478,Đạt
3/26/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,0,53.8,0,3321.2,45.5625,0.015940741,0,Không đạt
3/28/2024,SOI1,Ngày,,,SO2401-0013,MP24/01-010,LSX03/24-006,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",2400,32.4,2420,0,36,-20,-3.6,1.008333333,1.111111,Đạt
3/28/2024,SOI2,Ngày,,,SO2402-0010,MP24/02-028,LSX02/24-027,SOI-PRE1,"Sợi PP, trắng đục, 820D, 2.55mm.",0,0,1168,0,0,-1168,0,,,Không đạt
3/28/2024,SOI2,Ngày,,,SO2402-0040,MP24/03-012,LSX03/24-020,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",2040,30.6,1116,0,10,924,20.6,0.547058824,0.326797,Không đạt
3/28/2024,SOI3,Ngày,,,SO2402-0048,MP24/03-003,LSX03/24-036,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",3996,53.946,3772.2,0,29,223.8,24.946,0.943993994,0.537574,Không đạt
3/28/2024,SOI1,Ngày,,,SO2401-0013,MP24/01-010,LSX03/24-006,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",2400,32.4,3177.1,0,25,-777.1,7.4,1.323791667,0.771604,Đạt
3/28/2024,SOI2,Ngày,,,SO2402-0040,MP24/03-012,LSX03/24-020,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",2040,30.6,910,0,0,1130,30.6,0.446078431,0,Không đạt
3/28/2024,SOI2,Ngày,,,SO2402-0046,MP24/03-071,LSX03/24-062,SOI-MS01,"Sợi  denier 840 bản chỉ 2.55 mm, trắng đục",2500,33.75,1351.3,0,123,1148.7,-89.25,0.54052,3.644444,Không đạt
3/28/2024,SOI3,Ngày,,,SO2403-0023,MP24/03-053,LSX03/24-050,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",4180,0,670.58,0,0,3509.42,0,0.160425837,,Không đạt
3/28/2024,SOI3,Ngày,,,SO2403-0023,MP24/03-053,LSX03/24-050,SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",4180,56.43,3085.12,0,16,1094.88,40.43,0.738066986,0.283537,Không đạt
3/28/2024,SOI7,Ngày,,,SO2403-0036,MP24/03-069,LSX03/24-061,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",0,0,971,0,10,-971,-10,,,Không đạt
3/28/2024,SOI7,Ngày,,,SO2402-0007,MP24/02-014,LSX03/24-049,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",2400,32.4,1959,0,15,441,17.4,0.81625,0.462962,Không đạt
3/28/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,3173,0,15,202,30.5625,0.940148148,0.329218,Không đạt
3/28/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,0,155,0,3220,45.5625,0.045925926,0,Không đạt
3/28/2024,SOI7,Ngày,,,SO2402-0007,MP24/02-014,LSX03/24-049,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",2400,32.4,3320.9,0,5,-920.9,27.4,1.383708333,0.15432,Đạt
3/28/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,3529.9,0,20,-154.9,25.5625,1.045896296,0.438957,Đạt
3/28/2024,SOI8,Ngày,,,SO2402-0037,MP24/02-045,LSX02/24-031,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",3375,45.5625,0,74.2,0,3300.8,45.5625,0.021985185,0,Không đạt
1/17/2024,SOI2,Ngày,,,SO2312-0055,MP23/12-051,LSX12/23-062,SOI-TM17,"Sợi PP, trắng đục, 580D, 2.60mm.",0,0,510.8,0,0,-510.8,0,,,Không đạt
1/17/2024,SOI2,Ngày,,,SO2312-0012,MP23/12-029,LSX12/23-060,SOI-PR43MI,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",0,0,226.9,0,12,-226.9,-12,,,Không đạt
1/17/2024,SOI2,Ngày,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PR43MI,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",0,0,1379.7,0,0,-1379.7,0,,,Không đạt
1/17/2024,SOI3,Ngày,,,SO2312-0057,MP24/01-001,LSX01/24-014,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,2926.4,0,22,-2926.4,-22,,,Không đạt
1/17/2024,SOI3,Ngày,,,SO2312-0057,MP24/01-001,LSX01/24-014,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,0,120.1,0,-120.1,0,,,Không đạt
1/17/2024,SOI6,Ngày,,,SO2312-0038,MP23/12-041,LSX12/23-045,SOI-SP25,"Sợi PP, trắng đục, 800D, 2.55mm",0,0,2143.6,0,100,-2143.6,-100,,,Không đạt
1/17/2024,SOI2,Đêm,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PR43MI,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",0,0,1709,0,25,-1709,-25,,,Không đạt
1/17/2024,SOI2,Đêm,,,SO2312-0012,MP23/12-029,LSX12/23-060,SOI-PR41MI,"Sợi PP, màu vàng, 670D, 2.50mm. [Dùng MF4X]",0,0,153.22,0,0,-153.22,0,,,Không đạt
1/17/2024,SOI2,Đêm,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PR41MI,"Sợi PP, màu vàng, 670D, 2.50mm. [Dùng MF4X]",0,0,549.78,0,0,-549.78,0,,,Không đạt
1/17/2024,SOI3,Đêm,,,SO2312-0057,MP24/01-001,LSX01/24-014,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",0,0,428.7,0,0,-428.7,0,,,Không đạt
1/17/2024,SOI3,Đêm,,,SO2312-0032,MP23/12-034,LSX01/24-003,SOI-HV12-2,"Sợi PP, trắng đục, 800D, 2.91mm. [22.7%]",0,0,713.4,0,25,-713.4,-25,,,Không đạt
1/17/2024,SOI3,Đêm,,,SO2311-0033,MP23/11-033,LSX11/23-041,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",0,0,1014.2,0,0,-1014.2,0,,,Không đạt
1/17/2024,SOI3,Đêm,,,SO2311-0033,MP23/11-033,LSX11/23-041,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",0,0,0,388.8,0,-388.8,0,,,Không đạt
1/17/2024,SOI6,Đêm,,,SO2312-0038,MP23/12-041,LSX12/23-045,SOI-SP25,"Sợi PP, trắng đục, 800D, 2.55mm",0,0,2493,0,40,-2493,-40,,,Không đạt
1/17/2024,SOI2,Đêm,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PRTD-02,"Sợi PP, màu trắng đục, 760D, 2.5mm, 3.4kgF/sợi, 20%.",0,0,434.01,0,0,-434.01,0,,,Không đạt
1/18/2024,SOI2,Ngày,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PR41MI,"Sợi PP, màu vàng, 670D, 2.50mm. [Dùng MF4X]",0,0,1203,0,20,-1203,-20,,,Không đạt
1/18/2024,SOI2,Ngày,,,SO2312-0013,MP23/12-030,LSX01/24-039,SOI-PR45MI,"Sợi PP, màu vàng, 760D, 2.50mm. [MF4X]",0,0,793.3,0,25,-793.3,-25,,,Không đạt
1/18/2024,SOI3,Ngày,,,SO2311-0033,MP23/11-033,LSX11/23-041,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",0,0,2424.3,0,30,-2424.3,-30,,,Không đạt
1/18/2024,SOI3,Ngày,,,SO2311-0033,MP23/11-033,LSX11/23-041,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",0,0,0,330.8,0,-330.8,0,,,Không đạt
1/18/2024,SOI6,Ngày,,,SO2312-0038,MP23/12-041,LSX12/23-045,SOI-SP25,"Sợi PP, trắng đục, 800D, 2.55mm",0,0,765.4,0,5,-765.4,-5,,,Không đạt
1/17/2024,SOI7,Đêm,,,SO2401-0034,MP24/01-032,LSX01/24-035,SOI-JB55,"Sợi PP, trắng UV, 1850D, 5.0mm.",0,0,1093.5,0,14,-1093.5,-14,,,Không đạt
1/17/2024,SOI7,Đêm,,,SO2312-0015,MP23/12-050,LSX12/23-061,SOI-PR23-MI01,"Sợi PP, 3.3mm, 710D, xanh dương. [EMH7016+MF4X/MF5X+Sủi xanh dương]",0,0,84.7,0,43,-84.7,-43,,,Không đạt
1/17/2024,SOI7,Đêm,,,SO2312-0001,MP23/12-002,LSX12/23-063,SOI-PR23-MI01,"Sợi PP, 3.3mm, 710D, xanh dương. [EMH7016+MF4X/MF5X+Sủi xanh dương]",0,0,1812.8,0,0,-1812.8,0,,,Không đạt
